DATETIME,net_pnl_usd
2025-01-01 22:00:00,29.603901724223704
2025-01-02 22:00:00,-11.711135804764503
2025-01-03 22:00:00,7.590817153448127
2025-01-04 22:00:00,0.29918325876901974
2025-01-05 22:00:00,124.38323800332552
2025-01-06 22:00:00,-129.38398444418095
2025-01-07 22:00:00,5.894713332275543
2025-01-08 22:00:00,-35.529291675149636
2025-01-09 22:00:00,-34.141168990363525
2025-01-10 22:00:00,-2.011733824349525
2025-01-11 22:00:00,-2.399992795608592
2025-01-12 22:00:00,-91.15308843295144
2025-01-13 22:00:00,58.44272869391162
2025-01-14 22:00:00,81.26713248759872
2025-01-15 22:00:00,-12.69470407396179
2025-01-16 22:00:00,179.45182116650193
2025-01-17 22:00:00,-29.349090027321477
2025-01-18 22:00:00,-5.839527922736242
2025-01-19 22:00:00,43.98063988424387
2025-01-20 22:00:00,238.66640502323378
2025-01-21 22:00:00,50.21633519120636
2025-01-22 22:00:00,112.13718398862252
2025-01-23 22:00:00,-7.174191402464924
2025-01-24 22:00:00,-1.2991377869708998
2025-01-25 22:00:00,-8.515421346720936
2025-01-26 22:00:00,-198.96252493406865
2025-01-27 22:00:00,125.33426695616151
2025-01-28 22:00:00,63.95932051947414
2025-01-29 22:00:00,145.63063948207252
2025-01-30 22:00:00,-165.02417369964937
2025-01-31 22:00:00,-11.80352773358553
2025-02-01 22:00:00,-38.697449196140184
2025-02-02 22:00:00,18.95122619112462
2025-02-03 22:00:00,120.24892083806073
2025-02-04 22:00:00,157.449322135936
2025-02-05 22:00:00,67.14979020536335
2025-02-06 22:00:00,-117.72200332804522
2025-02-07 22:00:00,-21.04282836369075
2025-02-08 22:00:00,30.966419762662888
2025-02-09 22:00:00,185.67001768155922
2025-02-10 22:00:00,24.129495733136967
2025-02-11 22:00:00,18.72428992498878
2025-02-12 22:00:00,207.98988642676747
2025-02-13 22:00:00,-174.77803501690485
2025-02-14 22:00:00,11.747178083555971
2025-02-15 22:00:00,0.6299254651211665
2025-02-16 22:00:00,188.92258033224599
2025-02-17 22:00:00,114.12381458901983
2025-02-18 22:00:00,-151.23221069422266
2025-02-19 22:00:00,-26.800172614764918
2025-02-20 22:00:00,-243.5498000513237
2025-02-21 22:00:00,-34.05437047652833
2025-02-22 22:00:00,-13.114412161760086
2025-02-23 22:00:00,46.571989250789656
2025-02-24 22:00:00,-41.294630189408
2025-02-25 22:00:00,125.34873822146587
2025-02-26 22:00:00,-195.92517749532232
2025-02-27 22:00:00,-11.436338266352902
2025-02-28 22:00:00,-29.81125529970857
2025-03-01 22:00:00,-320.7142457823857
2025-03-02 22:00:00,316.5163023798357
2025-03-03 22:00:00,-78.13576295367795
2025-03-04 22:00:00,132.20157205487936
2025-03-05 22:00:00,57.56478172347431
2025-03-06 22:00:00,9.72872399346412
2025-03-07 22:00:00,-28.483510582668632
2025-03-08 22:00:00,59.99862190571949
2025-03-09 21:00:00,13.78297831032583
2025-03-10 21:00:00,22.021647995490426
2025-03-11 21:00:00,66.95150446655342
2025-03-12 21:00:00,295.4713613339992
2025-03-13 21:00:00,-168.3502566162143
2025-03-14 21:00:00,-9.953600754701576
2025-03-15 21:00:00,28.463719602950956
2025-03-16 21:00:00,-51.54665530967713
2025-03-17 21:00:00,172.83890817450396
2025-03-18 21:00:00,-128.00414975454322
2025-03-19 21:00:00,-76.86623749701278
2025-03-20 21:00:00,-135.02537605737024
